label,source_folder,video_name,npz_name,total_frames,detected_frames,detection_ratio,status
nauda,nauda_new,nauda_0077.avi,nauda_0077.npz,69,69,1.0000,good
nauda,nauda_new,nauda_0078.avi,nauda_0078.npz,75,75,1.0000,good
nauda,nauda_new,nauda_0079.avi,nauda_0079.npz,81,81,1.0000,good
nauda,nauda_new,nauda_0080.avi,nauda_0080.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0081.avi,nauda_0081.npz,81,81,1.0000,good
nauda,nauda_new,nauda_0082.avi,nauda_0082.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0083.avi,nauda_0083.npz,69,69,1.0000,good
nauda,nauda_new,nauda_0084.avi,nauda_0084.npz,71,71,1.0000,good
nauda,nauda_new,nauda_0085.avi,nauda_0085.npz,70,70,1.0000,good
nauda,nauda_new,nauda_0086.avi,nauda_0086.npz,76,76,1.0000,good
nauda,nauda_new,nauda_0087.avi,nauda_0087.npz,82,82,1.0000,good
nauda,nauda_new,nauda_0088.avi,nauda_0088.npz,77,77,1.0000,good
nauda,nauda_new,nauda_0089.avi,nauda_0089.npz,74,74,1.0000,good
nauda,nauda_new,nauda_0090.avi,nauda_0090.npz,75,75,1.0000,good
nauda,nauda_new,nauda_0091.avi,nauda_0091.npz,67,67,1.0000,good
nauda,nauda_new,nauda_0092.avi,nauda_0092.npz,70,70,1.0000,good
nauda,nauda_new,nauda_0093.avi,nauda_0093.npz,66,66,1.0000,good
nauda,nauda_new,nauda_0094.avi,nauda_0094.npz,58,58,1.0000,good
nauda,nauda_new,nauda_0095.avi,nauda_0095.npz,53,53,1.0000,good
nauda,nauda_new,nauda_0096.avi,nauda_0096.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0097.avi,nauda_0097.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0098.avi,nauda_0098.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0099.avi,nauda_0099.npz,78,78,1.0000,good
nauda,nauda_new,nauda_0100.avi,nauda_0100.npz,74,74,1.0000,good
nauda,nauda_new,nauda_0101.avi,nauda_0101.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0102.avi,nauda_0102.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0103.avi,nauda_0103.npz,71,71,1.0000,good
nauda,nauda_new,nauda_0104.avi,nauda_0104.npz,67,67,1.0000,good
nauda,nauda_new,nauda_0105.avi,nauda_0105.npz,72,72,1.0000,good
nauda,nauda_new,nauda_0106.avi,nauda_0106.npz,77,77,1.0000,good
nauda,nauda_new,nauda_0107.avi,nauda_0107.npz,82,82,1.0000,good
nauda,nauda_new,nauda_0108.avi,nauda_0108.npz,77,77,1.0000,good
nauda,nauda_new,nauda_0109.avi,nauda_0109.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0110.avi,nauda_0110.npz,81,81,1.0000,good
nauda,nauda_new,nauda_0111.avi,nauda_0111.npz,68,68,1.0000,good
nauda,nauda_new,nauda_0112.avi,nauda_0112.npz,59,59,1.0000,good
nauda,nauda_new,nauda_0113.avi,nauda_0113.npz,69,69,1.0000,good
nauda,nauda_new,nauda_0114.avi,nauda_0114.npz,64,64,1.0000,good
nauda,nauda_new,nauda_0115.avi,nauda_0115.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0116.avi,nauda_0116.npz,80,80,1.0000,good
nauda,nauda_new,nauda_0117.avi,nauda_0117.npz,77,77,1.0000,good
nauda,nauda_new,nauda_0118.avi,nauda_0118.npz,73,73,1.0000,good
nauda,nauda_new,nauda_0119.avi,nauda_0119.npz,68,68,1.0000,good
nauda,nauda_new,nauda_0120.avi,nauda_0120.npz,71,71,1.0000,good
tualete,tualete_new,tualete_0001.avi,tualete_0001.npz,42,42,1.0000,good
tualete,tualete_new,tualete_0002.avi,tualete_0002.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0003.avi,tualete_0003.npz,58,58,1.0000,good
tualete,tualete_new,tualete_0004.avi,tualete_0004.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0005.avi,tualete_0005.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0006.avi,tualete_0006.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0007.avi,tualete_0007.npz,69,69,1.0000,good
tualete,tualete_new,tualete_0008.avi,tualete_0008.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0009.avi,tualete_0009.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0010.avi,tualete_0010.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0011.avi,tualete_0011.npz,65,65,1.0000,good
tualete,tualete_new,tualete_0012.avi,tualete_0012.npz,67,67,1.0000,good
tualete,tualete_new,tualete_0013.avi,tualete_0013.npz,59,59,1.0000,good
tualete,tualete_new,tualete_0014.avi,tualete_0014.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0015.avi,tualete_0015.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0016.avi,tualete_0016.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0017.avi,tualete_0017.npz,60,60,1.0000,good
tualete,tualete_new,tualete_0018.avi,tualete_0018.npz,53,53,1.0000,good
tualete,tualete_new,tualete_0019.avi,tualete_0019.npz,58,58,1.0000,good
tualete,tualete_new,tualete_0020.avi,tualete_0020.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0021.avi,tualete_0021.npz,42,42,1.0000,good
tualete,tualete_new,tualete_0022.avi,tualete_0022.npz,46,46,1.0000,good
tualete,tualete_new,tualete_0023.avi,tualete_0023.npz,49,49,1.0000,good
tualete,tualete_new,tualete_0024.avi,tualete_0024.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0025.avi,tualete_0025.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0026.avi,tualete_0026.npz,62,62,1.0000,good
tualete,tualete_new,tualete_0027.avi,tualete_0027.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0028.avi,tualete_0028.npz,49,49,1.0000,good
tualete,tualete_new,tualete_0029.avi,tualete_0029.npz,60,60,1.0000,good
tualete,tualete_new,tualete_0030.avi,tualete_0030.npz,43,43,1.0000,good
tualete,tualete_new,tualete_0031.avi,tualete_0031.npz,44,44,1.0000,good
tualete,tualete_new,tualete_0032.avi,tualete_0032.npz,43,43,1.0000,good
tualete,tualete_new,tualete_0033.avi,tualete_0033.npz,59,59,1.0000,good
tualete,tualete_new,tualete_0034.avi,tualete_0034.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0035.avi,tualete_0035.npz,61,61,1.0000,good
tualete,tualete_new,tualete_0036.avi,tualete_0036.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0037.avi,tualete_0037.npz,58,58,1.0000,good
tualete,tualete_new,tualete_0038.avi,tualete_0038.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0039.avi,tualete_0039.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0040.avi,tualete_0040.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0041.avi,tualete_0041.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0042.avi,tualete_0042.npz,45,45,1.0000,good
tualete,tualete_new,tualete_0043.avi,tualete_0043.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0044.avi,tualete_0044.npz,62,62,1.0000,good
tualete,tualete_new,tualete_0045.avi,tualete_0045.npz,53,53,1.0000,good
tualete,tualete_new,tualete_0046.avi,tualete_0046.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0047.avi,tualete_0047.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0048.avi,tualete_0048.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0049.avi,tualete_0049.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0050.avi,tualete_0050.npz,63,63,1.0000,good
tualete,tualete_new,tualete_0051.avi,tualete_0051.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0052.avi,tualete_0052.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0053.avi,tualete_0053.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0054.avi,tualete_0054.npz,49,49,1.0000,good
tualete,tualete_new,tualete_0055.avi,tualete_0055.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0056.avi,tualete_0056.npz,46,46,1.0000,good
tualete,tualete_new,tualete_0057.avi,tualete_0057.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0058.avi,tualete_0058.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0059.avi,tualete_0059.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0060.avi,tualete_0060.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0061.avi,tualete_0061.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0062.avi,tualete_0062.npz,44,44,1.0000,good
tualete,tualete_new,tualete_0063.avi,tualete_0063.npz,61,61,1.0000,good
tualete,tualete_new,tualete_0064.avi,tualete_0064.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0065.avi,tualete_0065.npz,53,53,1.0000,good
tualete,tualete_new,tualete_0066.avi,tualete_0066.npz,46,46,1.0000,good
tualete,tualete_new,tualete_0067.avi,tualete_0067.npz,54,54,1.0000,good
tualete,tualete_new,tualete_0068.avi,tualete_0068.npz,53,53,1.0000,good
tualete,tualete_new,tualete_0069.avi,tualete_0069.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0070.avi,tualete_0070.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0071.avi,tualete_0071.npz,59,59,1.0000,good
tualete,tualete_new,tualete_0072.avi,tualete_0072.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0073.avi,tualete_0073.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0074.avi,tualete_0074.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0075.avi,tualete_0075.npz,60,60,1.0000,good
tualete,tualete_new,tualete_0076.avi,tualete_0076.npz,58,58,1.0000,good
tualete,tualete_new,tualete_0077.avi,tualete_0077.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0078.avi,tualete_0078.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0079.avi,tualete_0079.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0080.avi,tualete_0080.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0081.avi,tualete_0081.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0082.avi,tualete_0082.npz,57,57,1.0000,good
tualete,tualete_new,tualete_0083.avi,tualete_0083.npz,44,44,1.0000,good
tualete,tualete_new,tualete_0084.avi,tualete_0084.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0085.avi,tualete_0085.npz,59,59,1.0000,good
tualete,tualete_new,tualete_0086.avi,tualete_0086.npz,58,58,1.0000,good
tualete,tualete_new,tualete_0087.avi,tualete_0087.npz,55,55,1.0000,good
tualete,tualete_new,tualete_0088.avi,tualete_0088.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0089.avi,tualete_0089.npz,43,43,1.0000,good
tualete,tualete_new,tualete_0090.avi,tualete_0090.npz,58,58,1.0000,good
tualete,tualete_new,tualete_0091.avi,tualete_0091.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0092.avi,tualete_0092.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0093.avi,tualete_0093.npz,45,45,1.0000,good
tualete,tualete_new,tualete_0094.avi,tualete_0094.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0095.avi,tualete_0095.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0096.avi,tualete_0096.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0097.avi,tualete_0097.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0098.avi,tualete_0098.npz,61,61,1.0000,good
tualete,tualete_new,tualete_0099.avi,tualete_0099.npz,43,43,1.0000,good
tualete,tualete_new,tualete_0100.avi,tualete_0100.npz,43,43,1.0000,good
tualete,tualete_new,tualete_0101.avi,tualete_0101.npz,53,53,1.0000,good
tualete,tualete_new,tualete_0102.avi,tualete_0102.npz,49,49,1.0000,good
tualete,tualete_new,tualete_0103.avi,tualete_0103.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0104.avi,tualete_0104.npz,49,49,1.0000,good
tualete,tualete_new,tualete_0105.avi,tualete_0105.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0106.avi,tualete_0106.npz,53,53,1.0000,good
tualete,tualete_new,tualete_0107.avi,tualete_0107.npz,56,56,1.0000,good
tualete,tualete_new,tualete_0108.avi,tualete_0108.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0109.avi,tualete_0109.npz,46,46,1.0000,good
tualete,tualete_new,tualete_0110.avi,tualete_0110.npz,46,46,1.0000,good
tualete,tualete_new,tualete_0111.avi,tualete_0111.npz,44,44,1.0000,good
tualete,tualete_new,tualete_0112.avi,tualete_0112.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0113.avi,tualete_0113.npz,51,51,1.0000,good
tualete,tualete_new,tualete_0114.avi,tualete_0114.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0115.avi,tualete_0115.npz,48,48,1.0000,good
tualete,tualete_new,tualete_0116.avi,tualete_0116.npz,50,50,1.0000,good
tualete,tualete_new,tualete_0117.avi,tualete_0117.npz,47,47,1.0000,good
tualete,tualete_new,tualete_0118.avi,tualete_0118.npz,44,44,1.0000,good
tualete,tualete_new,tualete_0119.avi,tualete_0119.npz,52,52,1.0000,good
tualete,tualete_new,tualete_0120.avi,tualete_0120.npz,53,53,1.0000,good
telefons,telefons_new,telefons_0001.avi,telefons_0001.npz,70,70,1.0000,good
telefons,telefons_new,telefons_0002.avi,telefons_0002.npz,56,56,1.0000,good
telefons,telefons_new,telefons_0003.avi,telefons_0003.npz,61,61,1.0000,good
telefons,telefons_new,telefons_0004.avi,telefons_0004.npz,59,59,1.0000,good
telefons,telefons_new,telefons_0005.avi,telefons_0005.npz,66,66,1.0000,good
telefons,telefons_new,telefons_0006.avi,telefons_0006.npz,57,57,1.0000,good
telefons,telefons_new,telefons_0007.avi,telefons_0007.npz,53,53,1.0000,good
telefons,telefons_new,telefons_0008.avi,telefons_0008.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0009.avi,telefons_0009.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0010.avi,telefons_0010.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0011.avi,telefons_0011.npz,60,60,1.0000,good
telefons,telefons_new,telefons_0012.avi,telefons_0012.npz,56,56,1.0000,good
telefons,telefons_new,telefons_0013.avi,telefons_0013.npz,52,52,1.0000,good
telefons,telefons_new,telefons_0014.avi,telefons_0014.npz,53,53,1.0000,good
telefons,telefons_new,telefons_0015.avi,telefons_0015.npz,55,55,1.0000,good
telefons,telefons_new,telefons_0016.avi,telefons_0016.npz,64,64,1.0000,good
telefons,telefons_new,telefons_0017.avi,telefons_0017.npz,64,64,1.0000,good
telefons,telefons_new,telefons_0018.avi,telefons_0018.npz,52,52,1.0000,good
telefons,telefons_new,telefons_0019.avi,telefons_0019.npz,56,56,1.0000,good
telefons,telefons_new,telefons_0020.avi,telefons_0020.npz,51,51,1.0000,good
telefons,telefons_new,telefons_0021.avi,telefons_0021.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0022.avi,telefons_0022.npz,53,53,1.0000,good
telefons,telefons_new,telefons_0023.avi,telefons_0023.npz,56,56,1.0000,good
telefons,telefons_new,telefons_0024.avi,telefons_0024.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0025.avi,telefons_0025.npz,69,69,1.0000,good
telefons,telefons_new,telefons_0026.avi,telefons_0026.npz,75,75,1.0000,good
telefons,telefons_new,telefons_0027.avi,telefons_0027.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0028.avi,telefons_0028.npz,54,54,1.0000,good
telefons,telefons_new,telefons_0029.avi,telefons_0029.npz,50,50,1.0000,good
telefons,telefons_new,telefons_0030.avi,telefons_0030.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0031.avi,telefons_0031.npz,61,61,1.0000,good
telefons,telefons_new,telefons_0032.avi,telefons_0032.npz,52,52,1.0000,good
telefons,telefons_new,telefons_0033.avi,telefons_0033.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0034.avi,telefons_0034.npz,64,64,1.0000,good
telefons,telefons_new,telefons_0035.avi,telefons_0035.npz,74,74,1.0000,good
telefons,telefons_new,telefons_0036.avi,telefons_0036.npz,80,80,1.0000,good
telefons,telefons_new,telefons_0037.avi,telefons_0037.npz,80,80,1.0000,good
telefons,telefons_new,telefons_0038.avi,telefons_0038.npz,82,82,1.0000,good
telefons,telefons_new,telefons_0039.avi,telefons_0039.npz,78,78,1.0000,good
telefons,telefons_new,telefons_0040.avi,telefons_0040.npz,82,82,1.0000,good
telefons,telefons_new,telefons_0041.avi,telefons_0041.npz,57,57,1.0000,good
telefons,telefons_new,telefons_0042.avi,telefons_0042.npz,74,74,1.0000,good
telefons,telefons_new,telefons_0043.avi,telefons_0043.npz,71,71,1.0000,good
telefons,telefons_new,telefons_0044.avi,telefons_0044.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0045.avi,telefons_0045.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0046.avi,telefons_0046.npz,74,74,1.0000,good
telefons,telefons_new,telefons_0047.avi,telefons_0047.npz,64,64,1.0000,good
telefons,telefons_new,telefons_0048.avi,telefons_0048.npz,71,71,1.0000,good
telefons,telefons_new,telefons_0049.avi,telefons_0049.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0050.avi,telefons_0050.npz,66,66,1.0000,good
telefons,telefons_new,telefons_0051.avi,telefons_0051.npz,70,70,1.0000,good
telefons,telefons_new,telefons_0052.avi,telefons_0052.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0053.avi,telefons_0053.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0054.avi,telefons_0054.npz,66,66,1.0000,good
telefons,telefons_new,telefons_0055.avi,telefons_0055.npz,75,75,1.0000,good
telefons,telefons_new,telefons_0056.avi,telefons_0056.npz,82,82,1.0000,good
telefons,telefons_new,telefons_0057.avi,telefons_0057.npz,86,86,1.0000,good
telefons,telefons_new,telefons_0058.avi,telefons_0058.npz,87,87,1.0000,good
telefons,telefons_new,telefons_0059.avi,telefons_0059.npz,85,85,1.0000,good
telefons,telefons_new,telefons_0060.avi,telefons_0060.npz,82,82,1.0000,good
telefons,telefons_new,telefons_0061.avi,telefons_0061.npz,69,69,1.0000,good
telefons,telefons_new,telefons_0062.avi,telefons_0062.npz,69,69,1.0000,good
telefons,telefons_new,telefons_0063.avi,telefons_0063.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0064.avi,telefons_0064.npz,72,72,1.0000,good
telefons,telefons_new,telefons_0065.avi,telefons_0065.npz,69,69,1.0000,good
telefons,telefons_new,telefons_0066.avi,telefons_0066.npz,68,68,1.0000,good
telefons,telefons_new,telefons_0067.avi,telefons_0067.npz,70,70,1.0000,good
telefons,telefons_new,telefons_0068.avi,telefons_0068.npz,68,68,1.0000,good
telefons,telefons_new,telefons_0069.avi,telefons_0069.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0070.avi,telefons_0070.npz,56,56,1.0000,good
telefons,telefons_new,telefons_0071.avi,telefons_0071.npz,60,60,1.0000,good
telefons,telefons_new,telefons_0072.avi,telefons_0072.npz,60,60,1.0000,good
telefons,telefons_new,telefons_0073.avi,telefons_0073.npz,56,56,1.0000,good
telefons,telefons_new,telefons_0074.avi,telefons_0074.npz,60,60,1.0000,good
telefons,telefons_new,telefons_0075.avi,telefons_0075.npz,57,57,1.0000,good
telefons,telefons_new,telefons_0076.avi,telefons_0076.npz,66,66,1.0000,good
telefons,telefons_new,telefons_0077.avi,telefons_0077.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0078.avi,telefons_0078.npz,71,71,1.0000,good
telefons,telefons_new,telefons_0079.avi,telefons_0079.npz,68,68,1.0000,good
telefons,telefons_new,telefons_0080.avi,telefons_0080.npz,59,59,1.0000,good
telefons,telefons_new,telefons_0081.avi,telefons_0081.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0082.avi,telefons_0082.npz,58,58,1.0000,good
telefons,telefons_new,telefons_0083.avi,telefons_0083.npz,58,58,1.0000,good
telefons,telefons_new,telefons_0084.avi,telefons_0084.npz,61,61,1.0000,good
telefons,telefons_new,telefons_0085.avi,telefons_0085.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0086.avi,telefons_0086.npz,61,61,1.0000,good
telefons,telefons_new,telefons_0087.avi,telefons_0087.npz,67,67,1.0000,good
telefons,telefons_new,telefons_0088.avi,telefons_0088.npz,72,72,1.0000,good
telefons,telefons_new,telefons_0089.avi,telefons_0089.npz,68,68,1.0000,good
telefons,telefons_new,telefons_0090.avi,telefons_0090.npz,65,65,1.0000,good
telefons,telefons_new,telefons_0091.avi,telefons_0091.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0092.avi,telefons_0092.npz,61,61,1.0000,good
telefons,telefons_new,telefons_0093.avi,telefons_0093.npz,70,70,1.0000,good
telefons,telefons_new,telefons_0094.avi,telefons_0094.npz,67,67,1.0000,good
telefons,telefons_new,telefons_0095.avi,telefons_0095.npz,68,68,1.0000,good
telefons,telefons_new,telefons_0096.avi,telefons_0096.npz,75,75,1.0000,good
telefons,telefons_new,telefons_0097.avi,telefons_0097.npz,70,70,1.0000,good
telefons,telefons_new,telefons_0098.avi,telefons_0098.npz,73,73,1.0000,good
telefons,telefons_new,telefons_0099.avi,telefons_0099.npz,73,73,1.0000,good
telefons,telefons_new,telefons_0100.avi,telefons_0100.npz,72,72,1.0000,good
telefons,telefons_new,telefons_0101.avi,telefons_0101.npz,71,71,1.0000,good
telefons,telefons_new,telefons_0102.avi,telefons_0102.npz,61,61,1.0000,good
telefons,telefons_new,telefons_0103.avi,telefons_0103.npz,72,72,1.0000,good
telefons,telefons_new,telefons_0104.avi,telefons_0104.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0105.avi,telefons_0105.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0106.avi,telefons_0106.npz,69,69,1.0000,good
telefons,telefons_new,telefons_0107.avi,telefons_0107.npz,60,60,1.0000,good
telefons,telefons_new,telefons_0108.avi,telefons_0108.npz,68,68,1.0000,good
telefons,telefons_new,telefons_0109.avi,telefons_0109.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0110.avi,telefons_0110.npz,62,62,1.0000,good
telefons,telefons_new,telefons_0111.avi,telefons_0111.npz,71,71,1.0000,good
telefons,telefons_new,telefons_0112.avi,telefons_0112.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0113.avi,telefons_0113.npz,66,66,1.0000,good
telefons,telefons_new,telefons_0114.avi,telefons_0114.npz,73,73,1.0000,good
telefons,telefons_new,telefons_0115.avi,telefons_0115.npz,75,75,1.0000,good
telefons,telefons_new,telefons_0116.avi,telefons_0116.npz,64,64,1.0000,good
telefons,telefons_new,telefons_0117.avi,telefons_0117.npz,63,63,1.0000,good
telefons,telefons_new,telefons_0118.avi,telefons_0118.npz,46,46,1.0000,good
telefons,telefons_new,telefons_0119.avi,telefons_0119.npz,51,51,1.0000,good
telefons,telefons_new,telefons_0120.avi,telefons_0120.npz,53,53,1.0000,good
